"Image","Species"
"sualb_u1.jpg","Sufflamen albicaudatum"
"sualb_u2.jpg","Sufflamen albicaudatum"
"subur_u0.jpg","Sufflamen bursa"
"subur_u1.jpg","Sufflamen bursa"
"subur_u2.jpg","Sufflamen bursa"
"subur_u3.jpg","Sufflamen bursa"
"suchr_u0.jpg","Sufflamen chrysopterum"
"suchr_u1.jpg","Sufflamen chrysopterum"
"suchr_u2.jpg","Sufflamen chrysopterum"
"suchr_u3.jpg","Sufflamen chrysopterum"
"suchr_u4.jpg","Sufflamen chrysopterum"
"suchr_u5.jpg","Sufflamen chrysopterum"
"suchr_u6.jpg","Sufflamen chrysopterum"
"sufra_u0.jpg","Sufflamen fraenatum"
"sufra_u1.jpg","Sufflamen fraenatum"
"sufra_u2.jpg","Sufflamen fraenatum"
"sufra_u3.jpg","Sufflamen fraenatum"
"sufra_u4.jpg","Sufflamen fraenatum"
"sufra_u5.jpg","Sufflamen fraenatum"
"suver_u0.jpg","Sufflamen verres"
"xaaur_f0.jpg","Xanthichthys auromarginatus"
"xaaur_f1.jpg","Xanthichthys auromarginatus"
"xaaur_m0.jpg","Xanthichthys auromarginatus"
"xaaur_u0.jpg","Xanthichthys auromarginatus"
"xaaur_u1.jpg","Xanthichthys auromarginatus"
"xaaur_u3.jpg","Xanthichthys auromarginatus"
"xacae_u1.jpg","Xanthichthys caeruleolineatus"
"xacae_u2.jpg","Xanthichthys caeruleolineatus"
"xacae_u3.jpg","Xanthichthys caeruleolineatus"
"xacae_u4.jpg","Xanthichthys caeruleolineatus"
"xalin_u0.jpg","Xanthichthys lineopunctatus"
"xalin_u1.jpg","Xanthichthys lineopunctatus"
"xamen_f0.jpg","Xanthichthys mento"
"xamen_m0.jpg","Xanthichthys mento"
"xamen_m1.jpg","Xanthichthys mento"
"xamen_u0.jpg","Xanthichthys mento"
"xamen_u1.jpg","Xanthichthys mento"
"xarin_u1.jpg","Xanthichthys ringens"
